geo_id,year,deped_id,water,internet,electricity,computers,disability_infrastructure,sanitation_facilities,ss_sanitation_facilities,handwashing_facilities
PRY-002257,2012,610009,,,,,,,,
PRY-002258,2012,610008,,0,,,,,,
PRY-002259,2012,610007,,0,,,,,,
PRY-002260,2012,610005,,0,,,,,,
PRY-002260,2012,610005,,0,,,,,,
PRY-002261,2012,610004,,0,,,,,,
PRY-002262,2012,610003,,,,,,,,
PRY-002262,2012,610003,,0,,,,,,
PRY-002263,2012,610002,,0,,,,,,
PRY-002263,2012,610002,,0,,,,,,
PRY-002263,2012,610002,,,,,,,,
PRY-002264,2012,610001,,0,,,,,,
PRY-002265,2012,1402002,,0,,,,,,
PRY-002265,2012,1402002,,,,,,,,
PRY-002266,2012,1402001,,0,,,,,,
PRY-002267,2012,1402005,,0,,,,,,
PRY-002268,2012,1402020,,,,,,,,
PRY-002269,2012,1402019,,,,,,,,
PRY-002270,2012,1402052,,0,,,,,,
PRY-002271,2012,1402048,,0,,,,,,
PRY-002272,2012,1402021,,0,,,,,,
PRY-002273,2012,1402010,,0,,,,,,
PRY-002274,2012,1402003,,0,,,,,,
PRY-002275,2012,1402075,,,,,,,,
PRY-002276,2012,1402074,,,,,,,,
PRY-002276,2012,1402074,,0,,,,,,
PRY-002277,2012,1403008,,,,,,,,
PRY-002278,2012,1403001,,0,,,,,,
PRY-002279,2012,1403005,,0,,,,,,
PRY-002279,2012,1403005,,0,,,,,,
PRY-002279,2012,1403005,,0,,,,,,
PRY-002280,2012,1403003,,0,,,,,,
PRY-002280,2012,1403003,,1,,,,,,
PRY-002280,2012,1403003,,,,,,,,
PRY-002281,2012,1403009,,0,,,,,,
PRY-002282,2012,1403016,,0,,,,,,
PRY-002283,2012,1403254,,0,,,,,,
PRY-002284,2012,1403230,,0,,,,,,
PRY-002285,2012,1403223,,,,,,,,
PRY-002286,2012,1403222,,,,,,,,
PRY-002287,2012,1403215,,,,,,,,
PRY-002288,2012,1403213,,,,,,,,
PRY-002288,2012,1403213,,,,,,,,
PRY-002289,2012,1403210,,,,,,,,
PRY-002289,2012,1403210,,0,,,,,,
PRY-002290,2012,1403202,,0,,,,,,
PRY-002291,2012,1403201,,0,,,,,,
PRY-002292,2012,1403200,,0,,,,,,
PRY-002293,2012,1403192,,,,,,,,
PRY-002293,2012,1403192,,,,,,,,
PRY-002294,2012,1403191,,0,,,,,,
PRY-002295,2012,1403189,,,,,,,,
PRY-002296,2012,1403185,,,,,,,,
PRY-002296,2012,1403185,,0,,,,,,
PRY-002297,2012,1403180,,0,,,,,,
PRY-002298,2012,1403173,,,,,,,,
PRY-002298,2012,1403173,,0,,,,,,
PRY-002299,2012,1403172,,0,,,,,,
PRY-002300,2012,1403162,,,,,,,,
PRY-002301,2012,1403161,,,,,,,,
PRY-002301,2012,1403161,,0,,,,,,
PRY-002302,2012,1403160,,0,,,,,,
PRY-002302,2012,1403160,,,,,,,,
PRY-002303,2012,1403152,,0,,,,,,
PRY-002303,2012,1403152,,,,,,,,
PRY-002304,2012,1403149,,,,,,,,
PRY-002305,2012,1403146,,0,,,,,,
PRY-002306,2012,1403138,,,,,,,,
PRY-002306,2012,1403138,,,,,,,,
PRY-002307,,1403134,,,,,,,,
PRY-002308,2012,1403123,,0,,,,,,
PRY-002309,2012,1403101,,,,,,,,
PRY-002309,2012,1403101,,0,,,,,,
PRY-002310,2012,1403097,,,,,,,,
PRY-002311,2012,1403092,,0,,,,,,
PRY-002312,2012,1403090,,0,,,,,,
PRY-002313,2012,1403084,,,,,,,,
PRY-002313,2012,1403084,,0,,,,,,
PRY-002314,2012,1403069,,0,,,,,,
PRY-002315,2012,1403049,,0,,,,,,
PRY-002315,2012,1403049,,0,,,,,,
PRY-002316,2012,1403031,,,,,,,,
PRY-002317,2012,1403028,,0,,,,,,
PRY-002318,2012,1403025,,0,,,,,,
PRY-002319,2012,1403021,,,,,,,,
PRY-002319,2012,1403021,,,,,,,,
PRY-002320,2012,1403010,,,,,,,,
PRY-002321,2012,1403006,,1,,,,,,
PRY-002322,2012,1403002,,,,,,,,
PRY-002322,2012,1403002,,0,,,,,,
PRY-002323,2012,1403017,,,,,,,,
PRY-002324,2012,1403022,,0,,,,,,
PRY-002325,2012,1403099,,,,,,,,
PRY-002326,2012,1403098,,,,,,,,
PRY-002326,2012,1403098,,,,,,,,
PRY-002327,2012,1403103,,0,,,,,,
PRY-002327,2012,1403103,,0,,,,,,
PRY-002328,2012,1403020,,0,,,,,,
PRY-002329,2012,1403122,,1,,,,,,
PRY-002330,2012,1403119,,0,,,,,,
PRY-002330,2012,1403119,,,,,,,,
PRY-002331,2012,1403137,,0,,,,,,
PRY-002332,2012,1403136,,,,,,,,
PRY-002332,2012,1403136,,,,,,,,
PRY-002333,2012,1403141,,,,,,,,
PRY-002334,2012,1403027,,0,,,,,,
PRY-002334,2012,1403027,,0,,,,,,
PRY-002335,2012,1403026,,0,,,,,,
PRY-002336,2012,1403023,,0,,,,,,
PRY-002337,2012,1403024,,0,,,,,,
PRY-002338,2012,1403048,,0,,,,,,
PRY-002339,2012,1403055,,,,,,,,
PRY-002340,2012,1403065,,0,,,,,,
PRY-002341,2012,1403082,,,,,,,,
PRY-002341,2012,1403082,,0,,,,,,
PRY-002342,2012,1403085,,0,,,,,,
PRY-002343,2012,1403083,,,,,,,,
PRY-002344,2012,1410031,,0,,,,,,
PRY-002345,2012,1407087,,0,,,,,,
PRY-002346,2012,1407085,,0,,,,,,
PRY-002347,2012,1407083,,0,,,,,,
PRY-002348,2012,1407076,,0,,,,,,
PRY-002349,2012,1407067,,,,,,,,
PRY-002350,2012,1407052,,0,,,,,,
PRY-002351,2012,1407035,,0,,,,,,
PRY-002352,2012,1407033,,0,,,,,,
PRY-002353,2012,1407032,,0,,,,,,
PRY-002353,2012,1407032,,,,,,,,
PRY-002354,2012,1407029,,,,,,,,
PRY-002355,2012,1407020,,0,,,,,,
PRY-002356,2012,1407006,,0,,,,,,
PRY-002357,2012,1407005,,0,,,,,,
PRY-002358,2012,1402062,,,,,,,,
PRY-002359,2012,1406002,,0,,,,,,
PRY-002360,2012,1405008,,0,,,,,,
PRY-002361,2012,1405007,,0,,,,,,
PRY-002362,2012,1405006,,,,,,,,
PRY-002363,2012,1405004,,,,,,,,
PRY-002364,2012,1405002,,,,,,,,
PRY-002365,2012,1405001,,,,,,,,
PRY-002366,2012,1408021,,,,,,,,
PRY-002367,2012,1408016,,0,,,,,,
PRY-002368,2012,1408015,,,,,,,,
PRY-002368,2012,1408015,,,,,,,,
PRY-002369,2012,1408013,,0,,,,,,
PRY-002370,2012,1408003,,0,,,,,,
PRY-002371,2012,1408002,,0,,,,,,
PRY-002372,2012,1408001,,,,,,,,
PRY-002373,2012,1409014,,,,,,,,
PRY-002374,2012,1409013,,0,,,,,,
PRY-002375,2012,1409008,,0,,,,,,
PRY-002376,2012,1409007,,0,,,,,,
PRY-002377,2012,1409005,,0,,,,,,
PRY-002378,2012,1409004,,0,,,,,,
PRY-002379,2012,1409003,,,,,,,,
PRY-002380,2012,1409002,,0,,,,,,
PRY-002380,2012,1409002,,,,,,,,
PRY-002381,,1403276,,,,,,,,
PRY-002382,,1403273,,,,,,,,
PRY-002383,,1403267,,,,,,,,
PRY-002384,2012,1403265,,0,,,,,,
PRY-002385,2012,1403259,,0,,,,,,
PRY-002386,2012,1403239,,0,,,,,,
PRY-002387,2012,1403235,,0,,,,,,
PRY-002388,2012,1403234,,0,,,,,,
PRY-002389,2012,1403227,,,,,,,,
PRY-002390,2012,1403220,,,,,,,,
PRY-002391,2012,1403206,,0,,,,,,
PRY-002392,2012,1403205,,,,,,,,
PRY-002393,2012,1403204,,,,,,,,
PRY-002394,2012,1403203,,,,,,,,
PRY-002395,2012,1403196,,0,,,,,,
PRY-002396,2012,1403187,,0,,,,,,
PRY-002397,2012,1403177,,,,,,,,
PRY-002398,2012,1403176,,,,,,,,
PRY-002399,2012,1403175,,,,,,,,
PRY-002400,2012,1403171,,0,,,,,,
PRY-002401,2012,1403163,,,,,,,,
PRY-002402,2012,1403157,,,,,,,,
PRY-002402,2012,1403157,,,,,,,,
PRY-002403,2012,1403143,,,,,,,,
PRY-002404,2012,1403080,,0,,,,,,
PRY-002404,2012,1403080,,0,,,,,,
PRY-002405,2012,1403076,,0,,,,,,
PRY-002405,2012,1403076,,0,,,,,,
PRY-002406,2012,1403127,,0,,,,,,
PRY-002407,2012,1403091,,0,,,,,,
PRY-002408,2012,1403077,,0,,,,,,
PRY-002408,2012,1403077,,0,,,,,,
PRY-002409,2012,1403078,,,,,,,,
PRY-002410,2012,1403081,,0,,,,,,
PRY-002410,2012,1403081,,0,,,,,,
PRY-002411,2012,1403079,,0,,,,,,
PRY-002412,2012,1403089,,,,,,,,
PRY-002412,2012,1403089,,,,,,,,
PRY-002413,2012,1403088,,0,,,,,,
PRY-002414,2012,1403087,,0,,,,,,
PRY-002415,2012,1410040,,1,,,,,,
PRY-002416,2012,1410039,,0,,,,,,
PRY-002417,2012,1410038,,0,,,,,,
PRY-002418,2012,1410037,,0,,,,,,
PRY-002418,2012,1410037,,1,,,,,,
PRY-002418,2012,1410037,,,,,,,,
PRY-002419,2012,1410034,,0,,,,,,
PRY-002420,2012,1410033,,0,,,,,,
PRY-002421,2012,1410030,,0,,,,,,
PRY-002422,2012,1410029,,,,,,,,
PRY-002422,2012,1410029,,,,,,,,
PRY-002423,2012,1410026,,0,,,,,,
PRY-002424,2012,1410024,,0,,,,,,
PRY-002425,2012,1410018,,,,,,,,
PRY-002426,2012,1410016,,0,,,,,,
PRY-002426,2012,1410016,,,,,,,,
PRY-002427,2012,1410014,,0,,,,,,
PRY-002428,2012,1410012,,0,,,,,,
PRY-002429,2012,1410005,,0,,,,,,
PRY-002430,2012,1401002,,,,,,,,
PRY-002430,2012,1401002,,,,,,,,
PRY-002431,2012,1401006,,0,,,,,,
PRY-002432,2012,1401003,,,,,,,,
PRY-002433,2012,1401008,,,,,,,,
PRY-002433,2012,1401008,,,,,,,,
PRY-002434,2012,1401017,,0,,,,,,
PRY-002435,2012,1401034,,0,,,,,,
PRY-002435,2012,1401034,,,,,,,,
PRY-002436,2012,1401036,,,,,,,,
PRY-002436,2012,1401036,,,,,,,,
PRY-002437,2012,1401035,,0,,,,,,
PRY-002438,2012,1401055,,,,,,,,
PRY-002439,2012,1401054,,0,,,,,,
PRY-002440,2012,1407058,,,,,,,,
PRY-002441,,1407095,,,,,,,,
PRY-002442,2012,1407066,,,,,,,,
PRY-002443,2012,1407061,,,,,,,,
PRY-002444,2012,1407060,,,,,,,,
PRY-002445,2012,1407059,,,,,,,,
PRY-002446,2012,1403263,,,,,,,,
PRY-002447,2012,1401053,,0,,,,,,
PRY-002448,2012,1401044,,,,,,,,
PRY-002449,2012,1401018,,1,,,,,,
PRY-002449,2012,1401018,,,,,,,,
PRY-002449,2012,1401018,,,,,,,,
PRY-002450,2012,1401009,,,,,,,,
PRY-002451,2012,1401007,,0,,,,,,
PRY-002452,2012,1401001,,0,,,,,,
PRY-002453,2012,1403012,,0,,,,,,
PRY-002454,2012,1404069,,0,,,,,,
PRY-002455,2012,1404068,,,,,,,,
PRY-002456,2012,1404057,,0,,,,,,
PRY-002457,2012,1404054,,,,,,,,
PRY-002458,2012,1404053,,,,,,,,
PRY-002459,2012,1404052,,0,,,,,,
PRY-002460,2012,1404049,,0,,,,,,
PRY-002461,2012,1404046,,,,,,,,
PRY-002462,2012,1404045,,,,,,,,
PRY-002463,2012,1404043,,0,,,,,,
PRY-002464,2012,1404042,,0,,,,,,
PRY-002465,2012,1404041,,0,,,,,,
PRY-002466,2012,1404038,,,,,,,,
PRY-002467,2012,1404037,,0,,,,,,
PRY-002468,2012,1404035,,0,,,,,,
PRY-002468,2012,1404035,,0,,,,,,
PRY-002469,2012,1404034,,,,,,,,
PRY-002469,2012,1404034,,,,,,,,
PRY-002470,2012,1404032,,,,,,,,
PRY-002471,2012,1404030,,0,,,,,,
PRY-002472,2012,1404029,,0,,,,,,
PRY-002473,2012,1404028,,,,,,,,
PRY-002474,2012,1404025,,,,,,,,
PRY-002475,2012,1404019,,0,,,,,,
PRY-002476,2012,1404018,,0,,,,,,
PRY-002477,2012,1404017,,0,,,,,,
PRY-002478,2012,1404016,,0,,,,,,
PRY-002479,2012,1404015,,,,,,,,
PRY-002480,2012,1404014,,0,,,,,,
PRY-002481,2012,1404013,,,,,,,,
PRY-002482,2012,1404012,,,,,,,,
PRY-002483,2012,1404011,,0,,,,,,
PRY-002484,2012,1404010,,0,,,,,,
PRY-002485,2012,1404009,,0,,,,,,
PRY-002486,2012,1404008,,0,,,,,,
PRY-002487,2012,1404007,,0,,,,,,
PRY-002488,2012,1404006,,0,,,,,,
PRY-002489,2012,1404002,,1,,,,,,
PRY-002489,2012,1404002,,,,,,,,
PRY-002490,2012,1404001,,,,,,,,
PRY-002490,2012,1404001,,,,,,,,
PRY-002491,2012,1403086,,,,,,,,
PRY-002492,2012,511087,,0,,,,,,
PRY-002492,2012,511087,,0,,,,,,
PRY-002493,2012,511092,,0,,,,,,
PRY-002494,2012,511091,,0,,,,,,
PRY-002495,2012,511090,,0,,,,,,
PRY-002496,2012,520032,,0,,,,,,
PRY-002497,2012,520031,,0,,,,,,
PRY-002498,2012,511105,,0,,,,,,
PRY-002498,2012,511105,,0,,,,,,
PRY-002499,2012,1403015,,,,,,,,
PRY-002500,2012,1403014,,0,,,,,,
PRY-002501,,1411001,,,,,,,,
PRY-002502,,1403271,,,,,,,,
PRY-002503,,1403268,,,,,,,,
PRY-002504,2012,1403260,,0,,,,,,
PRY-002505,2012,1403256,,,,,,,,
PRY-002506,2012,1403246,,,,,,,,
PRY-002507,2012,1403242,,,,,,,,
PRY-002508,2012,1403238,,,,,,,,
PRY-002509,2012,1403237,,,,,,,,
PRY-002510,2012,1403232,,,,,,,,
PRY-002511,2012,1403231,,,,,,,,
PRY-002512,2012,1403229,,0,,,,,,
PRY-002513,2012,1403228,,0,,,,,,
PRY-002514,2012,1403226,,,,,,,,
PRY-002515,2012,1403225,,0,,,,,,
PRY-002516,2012,1403224,,0,,,,,,
PRY-002517,2012,1403217,,0,,,,,,
PRY-002518,2012,1403216,,,,,,,,
PRY-002518,2012,1403216,,0,,,,,,
PRY-002519,2012,1403207,,0,,,,,,
PRY-002520,2012,1403198,,0,,,,,,
PRY-002521,2012,1403197,,,,,,,,
PRY-002522,2012,1403195,,0,,,,,,
PRY-002523,2012,1403194,,0,,,,,,
PRY-002524,2012,1403186,,0,,,,,,
PRY-002525,2012,1403179,,0,,,,,,
PRY-002526,2012,1403174,,,,,,,,
PRY-002527,2012,1403169,,0,,,,,,
PRY-002528,2012,1403156,,0,,,,,,
PRY-002529,2012,1403155,,,,,,,,
PRY-002529,2012,1403155,,,,,,,,
PRY-002530,2012,1403147,,,,,,,,
PRY-002531,2012,1403100,,,,,,,,
PRY-002531,2012,1403100,,,,,,,,
PRY-002532,2012,1403132,,0,,,,,,
PRY-002533,2012,1403130,,0,,,,,,
PRY-002534,2012,1403105,,0,,,,,,
PRY-002535,2012,1403063,,,,,,,,
PRY-002536,2012,1403061,,0,,,,,,
PRY-002536,2012,1403061,,,,,,,,
PRY-002537,2012,1403058,,,,,,,,
PRY-002538,2012,1403052,,0,,,,,,
PRY-002539,2012,1403047,,,,,,,,
PRY-002539,2012,1403047,,0,,,,,,
PRY-002540,2012,1403043,,0,,,,,,
PRY-002541,2012,1403034,,0,,,,,,
PRY-002542,2012,511094,,0,,,,,,
PRY-002543,2012,511089,,0,,,,,,
PRY-002544,2012,1403102,,,,,,,,
PRY-002544,2012,1403102,,,,,,,,
PRY-002545,2012,1403095,,,,,,,,
PRY-002546,2012,1403096,,,,,,,,
PRY-002546,2012,1403096,,,,,,,,
PRY-002547,2012,1403104,,0,,,,,,
PRY-002547,2012,1403104,,,,,,,,
PRY-002548,2012,1403126,,0,,,,,,
PRY-002548,2012,1403126,,,,,,,,
PRY-002549,2012,1403139,,0,,,,,,
PRY-002550,2012,1403037,,,,,,,,
PRY-002550,2012,1403037,,0,,,,,,
PRY-002551,2012,1403030,,,,,,,,
PRY-002552,2012,1403035,,0,,,,,,
PRY-002553,2012,1403033,,,,,,,,
PRY-002554,2012,1403032,,0,,,,,,
PRY-002555,2012,1403040,,,,,,,,
PRY-002556,2012,1403045,,0,,,,,,
PRY-002556,2012,1403045,,,,,,,,
PRY-002557,2012,1403057,,0,,,,,,
PRY-002558,2012,1403039,,0,,,,,,
PRY-002559,2012,1403044,,0,,,,,,
PRY-002559,2012,1403044,,0,,,,,,
PRY-002560,2012,1403041,,0,,,,,,
PRY-002561,2012,1403042,,0,,,,,,
PRY-002562,2012,1403056,,,,,,,,
PRY-002563,2012,1403046,,,,,,,,
PRY-002563,2012,1403046,,0,,,,,,
PRY-002564,2012,1403050,,0,,,,,,
PRY-002565,2012,1403062,,,,,,,,
PRY-002565,2012,1403062,,0,,,,,,
PRY-002566,2012,1403059,,,,,,,,
PRY-002567,2012,1403060,,0,,,,,,
PRY-002568,2012,1403066,,,,,,,,
PRY-002569,2012,1403064,,,,,,,,
PRY-002570,2012,1403067,,,,,,,,
PRY-002571,2012,1402025,,0,,,,,,
PRY-002572,2012,1402034,,0,,,,,,
PRY-002573,2012,1402024,,0,,,,,,
PRY-002574,2012,1402028,,0,,,,,,
PRY-002575,2012,1402030,,0,,,,,,
PRY-002576,2012,1402029,,0,,,,,,
PRY-002577,2012,1402037,,0,,,,,,
PRY-002578,,1404077,,,,,,,,
PRY-002579,2012,1404075,,0,,,,,,
PRY-002580,2012,1404067,,0,,,,,,
PRY-002580,2012,1404067,,,,,,,,
PRY-002580,2012,1404067,,,,,,,,
PRY-002581,2012,1404066,,,,,,,,
PRY-002582,2012,1404064,,0,,,,,,
PRY-002583,2012,1404062,,0,,,,,,
PRY-002584,2012,1404061,,0,,,,,,
PRY-002585,2012,1404060,,,,,,,,
PRY-002586,2012,1404059,,0,,,,,,
PRY-002587,2012,1404056,,,,,,,,
PRY-002588,,1404051,,,,,,,,
PRY-002589,2012,1404047,,,,,,,,
PRY-002590,2012,1404023,,,,,,,,
PRY-002591,2012,1404022,,,,,,,,
PRY-002592,2012,1404021,,0,,,,,,
PRY-002593,2012,1403184,,,,,,,,
PRY-002594,2012,1402035,,0,,,,,,
PRY-002594,2012,1402035,,0,,,,,,
PRY-002594,2012,1402035,,,,,,,,
PRY-002595,2012,1402031,,0,,,,,,
PRY-002596,2012,1402027,,0,,,,,,
PRY-002597,2012,1403125,,,,,,,,
PRY-002598,2012,1403142,,,,,,,,
PRY-002599,2012,1403135,,,,,,,,
PRY-002600,2012,1403093,,,,,,,,
PRY-002601,2012,1403074,,0,,,,,,
PRY-002601,2012,1403074,,,,,,,,
PRY-002602,2012,1403073,,,,,,,,
PRY-002603,2012,1403072,,,,,,,,
PRY-002604,2012,1403071,,,,,,,,
PRY-002605,2012,1401050,,0,,,,,,
PRY-002606,2012,1402004,,0,,,,,,
PRY-002607,2012,1402056,,,,,,,,
PRY-002608,2012,1402022,,,,,,,,
PRY-002608,2012,1402022,,0,,,,,,
PRY-002608,2012,1402022,,,,,,,,
PRY-002609,2012,1402013,,0,,,,,,
PRY-002610,2012,1402015,,,,,,,,
PRY-002611,2012,1402033,,,,,,,,
PRY-002612,2012,1402043,,,,,,,,
PRY-002613,2012,1402036,,,,,,,,
PRY-002614,2012,1402053,,,,,,,,
PRY-002614,2012,1402053,,,,,,,,
PRY-002615,2012,1402040,,,,,,,,
PRY-002616,2012,1402038,,,,,,,,
PRY-002617,2012,1402049,,,,,,,,
PRY-002618,2012,1402047,,0,,,,,,
PRY-002619,2012,1402061,,,,,,,,
PRY-002620,2012,1402060,,,,,,,,
PRY-002620,2012,1402060,,,,,,,,
PRY-002621,2012,1403236,,0,,,,,,
PRY-002622,2012,1403212,,0,,,,,,
PRY-002623,2012,1403145,,0,,,,,,
PRY-002623,2012,1403145,,,,,,,,
PRY-002624,2012,1403144,,0,,,,,,
PRY-002625,2012,1403115,,0,,,,,,
PRY-002626,2012,1403108,,,,,,,,
PRY-002626,2012,1403108,,,,,,,,
PRY-002627,2012,1402073,,0,,,,,,
PRY-002628,2012,1402057,,0,,,,,,
PRY-002629,2012,1402042,,0,,,,,,
PRY-002630,2012,1403107,,0,,,,,,
PRY-002631,2012,1403109,,0,,,,,,
PRY-002632,2012,1403113,,0,,,,,,
PRY-002633,2012,1403112,,0,,,,,,
PRY-002634,2012,1403110,,0,,,,,,
PRY-002635,2012,1403114,,0,,,,,,
PRY-002636,2012,1403129,,0,,,,,,
PRY-002636,2012,1403129,,,,,,,,
PRY-002637,2012,1403131,,0,,,,,,
PRY-002638,2012,1403140,,0,,,,,,
PRY-002639,2012,1402065,,,,,,,,
PRY-002639,2012,1402065,,,,,,,,
PRY-002640,2012,1402068,,,,,,,,
PRY-002640,2012,1402068,,0,,,,,,
PRY-002641,2012,1402071,,0,,,,,,
PRY-002642,2012,1402072,,0,,,,,,
PRY-002643,2012,214055,,0,,,,,,
PRY-002644,2012,214021,,0,,,,,,
PRY-002645,2012,214005,,0,,,,,,
PRY-002646,2012,214076,,0,,,,,,
PRY-002647,2012,214077,,0,,,,,,
PRY-002648,2012,1406014,,0,,,,,,
PRY-002649,2012,1406011,,,,,,,,
PRY-002650,2012,1406009,,0,,,,,,
PRY-002651,2012,1406007,,0,,,,,,
PRY-002652,2012,1406006,,0,,,,,,
PRY-002653,2012,1406004,,0,,,,,,
PRY-002654,2012,1406003,,,,,,,,
PRY-002655,2012,1406001,,0,,,,,,
PRY-002655,2012,1406001,,,,,,,,
PRY-002656,2012,1404005,,0,,,,,,
PRY-002657,2012,214074,,0,,,,,,
PRY-002658,2012,14046,,1,,,,,,
PRY-002659,2012,11061,,1,,,,,,
PRY-002660,2012,12144,,0,,,,,,
PRY-002660,2012,12144,,0,,,,,,
PRY-002661,2012,14022,,1,,,,,,
PRY-002662,2012,14060,,,,,,,,
PRY-002663,2012,14007,,1,,,,,,
PRY-002664,,991,,,,,,,,
PRY-002665,2012,10047,,1,,,,,,
PRY-002666,2012,14006,,1,,,,,,
PRY-002666,2012,14006,,,,,,,,
PRY-002667,2012,12155,,1,,,,,,
PRY-002668,2012,1107120,,0,,,,,,
PRY-002668,2012,1107120,,0,,,,,,
PRY-002669,,1703789,,,,,,,,
PRY-002670,2012,12118,,0,,,,,,
PRY-002671,2012,14005,,1,,,,,,
PRY-002672,,1703796,,,,,,,,
PRY-002673,,1703797,,,,,,,,
PRY-002674,2012,14048,,0,,,,,,
PRY-002675,2012,12147,,1,,,,,,
PRY-002676,2012,12028,,0,,,,,,
PRY-002677,2012,12146,,1,,,,,,
PRY-002678,2012,15028,,,,,,,,
PRY-002679,2012,12114,,0,,,,,,
PRY-002680,2012,14043,,1,,,,,,
PRY-002681,2012,14049,,0,,,,,,
PRY-002681,2012,14049,,1,,,,,,
PRY-002681,2012,14049,,,,,,,,
PRY-002682,2012,12058,,0,,,,,,
PRY-002682,2012,12058,,0,,,,,,
PRY-002683,2012,12112,,1,,,,,,
PRY-002684,2012,12065,,1,,,,,,
PRY-002685,2012,12066,,1,,,,,,
PRY-002686,2012,14059,,1,,,,,,
PRY-002687,2012,12040,,1,,,,,,
PRY-002688,2012,12029,,0,,,,,,
PRY-002689,2012,12111,,0,,,,,,
PRY-002690,2012,12033,,0,,,,,,
PRY-002691,2012,12008,,0,,,,,,
PRY-002691,2012,12008,,1,,,,,,
PRY-002691,2012,12008,,,,,,,,
PRY-002692,2012,12042,,1,,,,,,
PRY-002693,2012,12199,,0,,,,,,
PRY-002694,2012,12151,,0,,,,,,
PRY-002695,2012,12022,,1,,,,,,
PRY-002696,2012,14037,,1,,,,,,
PRY-002697,2012,12052,,1,,,,,,
PRY-002698,2012,12165,,,,,,,,
PRY-002698,2012,12165,,,,,,,,
PRY-002698,2012,12165,,,,,,,,
PRY-002699,2012,10015,,1,,,,,,
PRY-002700,2012,14038,,1,,,,,,
PRY-002701,2012,12148,,1,,,,,,
PRY-002702,2012,12023,,1,,,,,,
PRY-002702,2012,12023,,1,,,,,,
PRY-002703,2012,12057,,1,,,,,,
PRY-002704,2012,14034,,1,,,,,,
PRY-002705,2012,12026,,1,,,,,,
PRY-002706,2012,12093,,1,,,,,,
PRY-002707,2012,12154,,0,,,,,,
PRY-002708,2012,12150,,1,,,,,,
PRY-002709,2012,14031,,,,,,,,
PRY-002710,2012,12016,,0,,,,,,
PRY-002711,2012,12020,,1,,,,,,
PRY-002712,2012,14032,,,,,,,,
PRY-002713,2012,12053,,0,,,,,,
PRY-002713,2012,12053,,,,,,,,
PRY-002714,2012,12015,,0,,,,,,
PRY-002715,2012,12149,,0,,,,,,
PRY-002716,2012,12009,,0,,,,,,
PRY-002717,2012,14040,,,,,,,,
PRY-002718,2012,12010,,1,,,,,,
PRY-002719,2012,12014,,0,,,,,,
PRY-002720,2012,11084,,,,,,,,
PRY-002721,2012,12005,,1,,,,,,
PRY-002722,2012,15115,,,,,,,,
PRY-002722,2012,15115,,1,,,,,,
PRY-002723,2012,12048,,0,,,,,,
PRY-002724,2012,14020,,0,,,,,,
PRY-002725,2012,12007,,1,,,,,,
PRY-002726,2012,12043,,1,,,,,,
PRY-002726,2012,12043,,1,,,,,,
PRY-002727,2012,12188,,0,,,,,,
PRY-002728,2012,11085,,,,,,,,
PRY-002729,2012,12003,,0,,,,,,
PRY-002729,2012,12003,,1,,,,,,
PRY-002730,2012,12152,,0,,,,,,
PRY-002731,2012,12049,,,,,,,,
PRY-002731,2012,12049,,1,,,,,,
PRY-002732,2012,15112,,,,,,,,
PRY-002733,2012,12203,,1,,,,,,
PRY-002734,2012,12050,,1,,,,,,
PRY-002735,2012,12157,,0,,,,,,
PRY-002736,2012,12176,,0,,,,,,
PRY-002736,2012,12176,,,,,,,,
PRY-002737,2012,12001,,0,,,,,,
PRY-002737,2012,12001,,,,,,,,
PRY-002738,2012,12002,,1,,,,,,
PRY-002739,2012,12167,,0,,,,,,
PRY-002740,2012,15136,,1,,,,,,
PRY-002741,2012,11063,,0,,,,,,
PRY-002742,2012,15120,,1,,,,,,
PRY-002743,2012,11062,,1,,,,,,
PRY-002744,2012,12047,,1,,,,,,
PRY-002745,2012,11087,,,,,,,,
PRY-002746,2012,12164,,0,,,,,,
PRY-002747,2012,11080,,1,,,,,,
PRY-002748,2012,15135,,1,,,,,,
PRY-002749,2012,15130,,0,,,,,,
PRY-002750,2012,11082,,,,,,,,
PRY-002751,2012,15134,,0,,,,,,
PRY-002752,2012,15132,,1,,,,,,
PRY-002753,2012,15138,,0,,,,,,
PRY-002754,2012,11071,,0,,,,,,
PRY-002755,2012,15146,,0,,,,,,
PRY-002756,2012,12163,,1,,,,,,
PRY-002757,2012,11064,,,,,,,,
PRY-002758,2012,15137,,1,,,,,,
PRY-002759,2012,11078,,0,,,,,,
PRY-002760,2012,12046,,0,,,,,,
PRY-002761,2012,15145,,,,,,,,
PRY-002762,2012,11072,,0,,,,,,
PRY-002763,2012,15139,,0,,,,,,
PRY-002764,2012,15144,,1,,,,,,
PRY-002765,2012,11077,,1,,,,,,
PRY-002766,2012,10133,,0,,,,,,
PRY-002767,2012,15104,,0,,,,,,
PRY-002767,2012,15104,,0,,,,,,
PRY-002768,2012,14018,,1,,,,,,
PRY-002768,2012,14018,,1,,,,,,
PRY-002769,2012,12034,,,,,,,,
PRY-002770,2012,12038,,0,,,,,,
PRY-002770,2012,12038,,1,,,,,,
PRY-002771,2012,15108,,,,,,,,
PRY-002772,2012,12068,,0,,,,,,
PRY-002773,2012,15111,,0,,,,,,
PRY-002774,,10999,,,,,,,,
PRY-002775,2012,11057,,0,,,,,,
PRY-002775,2012,11057,,,,,,,,
